,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,imdbId,title,releaseYear,releaseDate,genre,writers,actors,directors,sequel,hitFlop,rating,votes,runtimes
1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,tt2138010,3 Nights 4 Days,2009,09 Oct 2009,Romance,,Hrishitaa Bhatt | Anuj Sawhney,Devang Dholakia,0.0,1,5.3,22.0,
1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,tt2140315,Raaz 3: The Third Dimension,2012,07 Sep 2012,Horror | Romance | Thriller,Shagufta Rafique,Emraan Hashmi | Bipasha Basu | Esha Gupta | Manish Chaudhary,Vikram Bhatt,1.0,7,4.0,3153.0,139.0
1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,tt2150074,Koi Hai,2003,,Drama | Horror,Manoj Hansraj | Rajiv S.S. Ruia,Aman Verma | Shweta Menon | Rinku Ghosh | Roop Kumar Rathod,Rajiv S. Ruia,0.0,1,2.8,5.0,102.0
1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,tt2155776,Yeh Jo Mohabbat Hai,2012,03 Aug 2012,Drama,Dilip Shukla,Rati Agnihotri | Mohnish Bahl | Nazia Hussain | Farida Jalal,Shree Narayan Singh,0.0,1,5.3,70.0,147.0
1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,tt2164702,Zindagi Tere Naam,2012,16 Mar 2012,Romance,Sanjay Masoom,Mithun Chakraborty | Ranjeeta Kaur | Sajid Ali | Supriya Karnik,Ashu Trikha,0.0,1,4.7,27.0,120.0
1016,1016,1016,1016,1016,1016,1016,1016,1016,1016,1016,tt2166214,Khiladi 786,2012,07 Dec 2012,Action | Comedy,Kushal Bakshi (screenplay) | Bunty Rathore (dialogue) | Himesh Reshammiya (story),Akshay Kumar | Asin | Raj Babbar | Vipin Bakshi,Ashish R. Mohan,0.0,4,4.4,5600.0,141.0
1017,1017,1017,1017,1017,1017,1017,1017,1017,1017,1017,tt2168910,Cocktail,2012,13 Jul 2012,Comedy | Drama | Romance,Imtiaz Ali | Sajid Ali,Deepika Padukone | Saif Ali Khan | Randeep Hooda | Boman Irani,Homi Adajania,0.0,6,6.3,12168.0,146.0
1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,tt2172071,Student of the Year,2012,19 Oct 2012,Comedy | Romance,Renzil D'Silva (screenplay) | Karan Johar,Sidharth Malhotra | Alia Bhatt | Varun Dhawan | Rishi Kapoor,Karan Johar,0.0,5,5.4,12458.0,146.0
1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,tt2175671,Ghost,2012,13 Jan 2012,Horror,Puja Bedi (screenplay) | Puja Bedi (story),Shiney Ahuja | Sayali Bhagat | Julia Bliss | Tabrez Khan,Puja Bedi,0.0,2,2.3,203.0,118.0
1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,tt2176013,Jab Tak Hai Jaan,2012,13 Nov 2012,Drama | Romance,Aditya Chopra (story) | Aditya Chopra (screenplay) | Devika Bhagat (screenplay),Shah Rukh Khan | Katrina Kaif | Anushka Sharma | June Smith,Yash Chopra,0.0,6,6.8,48183.0,176.0
1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,tt2178470,Yeh Jawaani Hai Deewani,2013,31 May 2013,Drama | Musical | Romance,Hussain Dalal (dialogue) | Ayan Mukherjee (story),Ranbir Kapoor | Deepika Padukone | Aditya Roy Kapoor | Kalki Koechlin,Ayan Mukherjee,0.0,8,7.1,33614.0,160.0
1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,tt2178508,Son of Sardaar,2012,13 Nov 2012,Action | Comedy | Romance,Robin Bhatt (screenplay) | Ashwani Dhir (screenplay) | Ashwani Dhir,Ajay Devgn | Sanjay Dutt | Sonakshi Sinha | Juhi Chawla,Ashwani Dhir,0.0,6,4.0,8051.0,141.0
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,tt2181931,English Vinglish,2012,05 Oct 2012,Comedy | Drama | Family,Gauri Shinde,Sridevi | Adil Hussain | Mehdi Nebbou | Priya Anand,Gauri Shinde,0.0,5,7.9,30057.0,134.0
1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,tt2182726,Hansa,2012,,Drama,,Trimala Adhikari | Abhay Joshi | Ashish Kumar | Kumud Mishra,Manav Kaul,0.0,1,8.0,29.0,88.0
1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,tt2184125,Chaalis Chauraasi,2012,13 Jan 2012,Comedy | Crime,,Shweta Bhardwaj | Reetu Jain | Arbaaz Ali Khan | Ravi Kishan,Hriday Shetty,0.0,1,6.2,434.0,120.0
1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,tt2185084,From Sydney with Love,2012,31 Aug 2012,Comedy | Romance,Prateek Chakravorty (story) | Marmabanda Gavhane (additional dialogue) | Spandan Mishra (additional dialogue),Bidita Bag | Ronjini Chakraborty | Sabyasachi Chakraborty | Prateek Chakravorty,Prateek Chakravorty,0.0,1,6.2,67.0,
1027,1027,1027,1027,1027,1027,1027,1027,1027,1027,1027,tt2186731,Department,2012,18 May 2012,Action,Nilesh Girkar (story),Amitabh Bachchan | Rana Daggubati | Sanjay Dutt | Nathalia Kaur,Ram Gopal Varma,0.0,1,3.2,886.0,141.0
1028,1028,1028,1028,1028,1028,1028,1028,1028,1028,1028,tt2186933,Luv Shuv Tey Chicken Khurana,2012,02 Nov 2012,Comedy,Sumit Batheja | Sameer Sharma,Kunal Kapoor | Huma Qureshi | Vinod Nagpal | Rajesh Sharma,Sameer Sharma,0.0,2,6.6,3318.0,140.0
1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,tt2187167,Unforgettable,2014,13 Jun 2014,Drama | Romance,Arshad Yusuf Pathan,Usha Bachani | Hazel Croney | Pablo Gonzalez | Patrick Haider,Arshad Yusuf Pathan,0.0,1,5.5,49.0,130.0
1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,tt2187972,Shirin Farhad Ki Toh Nikal Padi,2012,24 Aug 2012,Romance,Sanjay Leela Bhansali | Vibhu Puri (additional screenplay),Kavin Dave | Kurush Deboo | Boman Irani | Daisy Irani,Bela Segal,0.0,2,4.3,974.0,111.0
1031,1031,1031,1031,1031,1031,1031,1031,1031,1031,1031,tt2188749,Gali Gali Chor Hai,2012,03 Feb 2012,Drama,Rumi Jaffery | Mumukshu Mudgal,Mohit Baghet | Sahaj Bradoria | Mugdha Godse | Shalin Gupta,Rumi Jaffery,0.0,1,5.2,511.0,109.0
1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,tt2188805,Login,2012,12 Oct 2012,Drama | Thriller,Sanjeev Reddy (story),Himanshu Bhatt | Roy Radhika | Akkash Basnet | Rashmi Gautam,Sanjeev Reddy,0.0,1,6.2,87.0,125.0
1033,1033,1033,1033,1033,1033,1033,1033,1033,1033,1033,tt2188893,Staying Alive,2012,03 Feb 2012,Drama,Sujit Sen,Khan Jahangir Khan | Anant Mahadevan | Navni Parihar | Chandan Sanyal,Anant Mahadevan,0.0,1,5.7,23.0,89.0
1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,tt2190256,Daal Mein kuch kaala hai,2012,29 Jun 2012,Comedy,,Anand Balraj | Sudesh Berry | Kishore Anand Bhanushali | Raj Singh Chaudhary,Anand Balraj,0.0,1,4.1,68.0,130.0
1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,tt2191164,Station,2014,28 Mar 2014,Crime | Drama | Thriller,Saad Khan (story) | Saad Khan | Saad Khan,Kanika Batra | Gulshan Grover | Rohiet Nair | Sameer Kevin Roy,Saad Khan,0.0,1,7.6,88.0,103.0
1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,tt2191641,Chaar Din Ki Chandni,2012,09 Mar 2012,Comedy | Romance,Nishant Hada (dialogue) | Nishant Hada (screenplay) | Amit Masurkar (dialogue) | Amit Masurkar (screenplay),Rana Jung Bahadur | Mukul Dev | Harish | Farida Jalal,Samir Karnik,0.0,1,4.4,366.0,131.0
1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,tt2191721,Jodi Breakers,2012,02 Mar 2012,Comedy | Musical | Romance,Ashwini Chaudhary | Sanyukta Shaikh Chawla,Bipasha Basu | Helen | Pradeep Kharab | Madhavan,Ashwini Chaudhary,0.0,2,3.5,1043.0,127.0
1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,tt2193145,Maharana Pratap: The First Freedom Fighter,2012,12 Oct 2012,Action | War,,Narayan Singh Sisodia | Kuldeep Chaturvedi | Payal Kumawat | Naveen Jinger,Pradeep Kumawat,0.0,1,8.1,91.0,145.0
1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,tt2203308,Aashiqui 2,2013,26 Apr 2013,Drama | Music | Musical,Shagufta Rafique,Aditya Roy Kapoor | Shraddha Kapoor | Shaad Randhawa | Salil Acharya,Mohit Suri,1.0,8,7.0,24365.0,132.0
1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,tt2207668,Chakradhaar,2012,15 Jun 2012,Action,Dharam Prakash | Arsh Rana,Abishek Anand | Zakir Hussain | Darshan Jariwala | Vidya Malvade,Dharam Prakash | Shakur Sir,0.0,1,4.5,26.0,120.0
1041,1041,1041,1041,1041,1041,1041,1041,1041,1041,1041,tt2208248,Machhli Jal Ki Rani Hai,2014,13 Jun 2014,Horror,,Swara Bhaskar | Reema Debnath | Saurabh Dubey | Hritu,Debaloy Dey,0.0,1,3.2,110.0,120.0
1042,1042,1042,1042,1042,1042,1042,1042,1042,1042,1042,tt2210576,Myoho,2012,14 Dec 2012,Drama,Ranjan Shandilya,Kanwaljit Singh | Yashpal Sharma | Malay Chakrabarty | Brijendra Kala,Ranjan Shandilya,0.0,1,7.5,11.0,120.0
1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,tt2213054,Kai po che!,2013,22 Feb 2013,Drama | Sport,Chetan Bhagat (novel) | Abhishek Kapoor (adaptation) | Supratik Sen (adaptation) | Chetan Bhagat (adaptation) | Pubali Chaudhuri (adaptation),Asif Basra | Digvijay Deshmukh | Manav Kaul | Amrita Puri,Abhishek Kapoor,0.0,5,7.6,24280.0,120.0
1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,tt2215163,Issaq,2013,26 Jul 2013,Drama,Pawan Sony | Padmaja Thakore | Manish Tiwary,Malini Awasthi | Sandeep Bose | Amyra Dastur | Makrand Deshpande,Manish Tiwary,0.0,1,4.6,401.0,148.0
1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,tt2215477,Goliyon Ki Rasleela Ram-Leela,2013,15 Nov 2013,Drama | Musical | Romance,Sanjay Leela Bhansali (screenplay) | Garima (screenplay) | William Shakespeare (play) | Siddharth (screenplay),Deepika Padukone | Ranveer Singh | Supriya Pathak | Sharad Kelkar,Sanjay Leela Bhansali,0.0,6,6.4,16625.0,150.0
1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,tt2216852,Main Aur Mr. Riight,2014,12 Dec 2014,Comedy | Romance,,Barun Sobti | Shenaz Treasury | Kavi Shastri | Danny Sura,Adeeb Rais,0.0,1,5.7,310.0,130.0
1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,tt2220828,Identity Card,2014,29 Aug 2014,Comedy | Drama | Sci-Fi,Sanjay Amar,Tia Bajpai | Brijendra Kala | Prashaant Kumar | Vipin Sharma,Rahat Kazmi,0.0,1,5.9,63.0,92.0
1048,1048,1048,1048,1048,1048,1048,1048,1048,1048,1048,tt2222550,1920: Evil Returns,2012,02 Nov 2012,Drama | Horror | Romance,Vikram Bhatt,Vicky Ahuja | Tia Bajpai | Sharad Kelkar | Vidya Malvade,Bhushan Patel,1.0,5,4.9,1523.0,124.0
1049,1049,1049,1049,1049,1049,1049,1049,1049,1049,1049,tt2222716,Baat Bann Gayi,2013,11 Oct 2013,Comedy | Romance,Shuja Ali | Akshay Singh,Anisa Butt | Ali Fazal | Gulshan Grover | Razzak Khan,Shuja Ali,0.0,1,5.4,59.0,108.0
1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,tt2224254,3 Bachelors,2012,29 Jun 2012,Comedy | Romance,Raghuvir Shekhawat | Ajai Sinha,Sharman Joshi | Negar Khan | Nigaar Khan | Manish Nagpal,Ajai Sinha,0.0,1,3.4,150.0,114.0
1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,tt2224313,Listen... Amaya,2013,01 Feb 2013,Drama,Vikas Chandra (additional dialogue) | Avinash Kumar Singh (dialogue) | Avinash Kumar Singh | Geeta Singh (dialogue) | Geeta Singh (story),Farooq Shaikh | Deepti Naval | Swara Bhaskar | Amala Akkineni,Avinash Kumar Singh,0.0,1,6.8,547.0,108.0
1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,tt2224317,Lootera,2013,05 Jul 2013,Drama | Romance,Bhavani Iyer (screenplay) | Anurag Kashyap (dialogue) | Vikramaditya Motwane (screenplay),Ranveer Singh | Sonakshi Sinha | Adil Hussain | Vikrant Massey,Vikramaditya Motwane,0.0,2,7.3,13295.0,136.0
1053,1053,1053,1053,1053,1053,1053,1053,1053,1053,1053,tt2224541,Tutiya Dil,2012,13 Jan 2012,Romance,Amit Khanna,Sidhant Kapur | Iris Maity | Suzanna Mukherjee | Nikhil Sabharwal,Amit Khanna,0.0,1,5.3,31.0,127.0
1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,tt2226666,Jism 2,2012,03 Aug 2012,Drama | Romance | Thriller,Mahesh Bhatt (screenplay) | Mahesh Bhatt | Shagufta Rafique (dialogue),Randeep Hooda | Sunny Leone | Arunoday Singh | Junayeed Bin Fakhrul,Pooja Bhatt,1.0,5,3.0,3055.0,130.0
1055,1055,1055,1055,1055,1055,1055,1055,1055,1055,1055,tt2229842,Table No. 21,2013,04 Jan 2013,Adventure | Thriller,Sheershak Anand (story) | Shantanu Ray Chhibber (story) | T. Rafael Cimino (novel) | Abhijeet Deshpande,Paresh Rawal | Rajeev Khandelwal | Tina Desai | Dhruv Ganesh,Aditya Datt,0.0,3,7.1,10132.0,108.0
1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,tt2232524,Mere Dost Picture Abhi Baaki Hai,2012,20 Jul 2012,Comedy,Rajnish Thakur,Sunil Shetty | Udita Goswami | Rajpal Yadav | Mukesh Ahuja,Rajnish Thakur,0.0,1,3.7,175.0,180.0
1057,1057,1057,1057,1057,1057,1057,1057,1057,1057,1057,tt2234328,Siyaah..,2012,11 Jul 2012,Horror,Aziz Naser,Habeeb Aidroos | Zarine Ali | Madhulagna Das | Faheem Ul Haq,Aziz Naser,0.0,1,6.2,44.0,116.0
1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,tt2236494,Shudra the Rising,2012,23 Jul 2012,History,,Habib Aazmi | Priya Annatram | Pravin Baby | Mahesh Balraj,Sanjiv Jaiswal,0.0,1,7.1,183.0,
1059,1059,1059,1059,1059,1059,1059,1059,1059,1059,1059,tt2241224,Cheenti Cheenti Bang Bang,2008,01 Oct 2008,Animation | Family,Kharaj Mukhherjee,Asrani | Mahesh Manjrekar | Anjan Srivastav | Ashish Vidyarthi,R.D. Mallik,0.0,1,4.4,10.0,
1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,tt2243336,Aalaap,2012,27 Jul 2012,Sci-Fi,Dilip Shukla,Omkar Das Manikpuri | Ashish Patil | Pitobash | Amit Purohit,Manish Manikpuri,0.0,1,5.8,23.0,116.0
1061,1061,1061,1061,1061,1061,1061,1061,1061,1061,1061,tt2246533,2 Nights in Soul Valley,2012,28 Dec 2012,Adventure | Horror | Mystery,Suman Prasad (screenplay) | Harish Sharma (story) | Meenakshi Sharma (dialogue & screenplay),Hemant Pandey | Sumeet Sharma | Sumeet Sharma | Aakshi Khari,Harish Sharma,0.0,1,7.4,15.0,80.0
1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,tt2246595,Blood Money,2012,30 Mar 2012,Action | Drama | Thriller,Vishal Mahadkar (story) | Sanjay Masoom (additional dialogue) | Upendra Sidhaye,Manish Chaudhary | Kunal Khemu | Amrita Puri | Teeshay Shah,Vishal Mahadkar,0.0,2,5.2,877.0,109.0
1063,1063,1063,1063,1063,1063,1063,1063,1063,1063,1063,tt2246724,Ghanchakkar,2013,03 Jul 2013,Comedy | Crime | Thriller,Raj Kumar Gupta (screenplay) | Parveez Sheikh (screenplay) | Parveez Sheikh (story),Vidya Balan | Emraan Hashmi | Parvin Dabas | Rajesh Sharma,Raj Kumar Gupta,0.0,2,5.7,4344.0,137.0
1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,tt2251552,Challo Driver,2012,20 Jul 2012,Comedy,Vickrant Mahajan,Vickrant Mahajan | Kainaz Motivala | Prem Chopra | Deepak Arora,Vickrant Mahajan,0.0,1,6.1,153.0,95.0
1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,tt2253708,Future to Bright Hai Ji,2012,02 Nov 2012,Drama,Sanjay Amar,Sanjay Amar | Asrani | Neelima Azim | Aamir Bashir,Sanjay Amar,0.0,1,6.3,83.0,180.0
1066,1066,1066,1066,1066,1066,1066,1066,1066,1066,1066,tt2255934,Aiyyaa,2012,12 Oct 2012,Comedy,,Rani Mukerji | Prithviraj Sukumaran | Nirmiti Sawant | Subodh Bhave,Sachin Kundalkar,0.0,1,4.4,1513.0,152.0
1067,1067,1067,1067,1067,1067,1067,1067,1067,1067,1067,tt2256514,Rush,2012,26 Oct 2012,Thriller,Shamin Desai (dialogue) | Sanjay Masoom (dialogue writer),Emraan Hashmi | Aditya Pancholi | Sagarika Ghatge | Neha Dhupia,Shamin Desai,0.0,1,3.8,775.0,110.0
1068,1068,1068,1068,1068,1068,1068,1068,1068,1068,1068,tt2265191,Bumboo,2012,30 Mar 2012,Comedy,Kavin Dave | Jagdish Rajpurohit,Kavin Dave | Shailesh Hejmady | Bikramjeet Kanwarpal | Sumit Kaul,Jagdish Rajpurohit,0.0,1,3.6,140.0,126.0
1069,1069,1069,1069,1069,1069,1069,1069,1069,1069,1069,tt2275794,Gori Tere Pyaar Mein,2013,22 Nov 2013,Comedy | Romance,Punit Malhotra | Arshad Sayed,Imran Khan | Kareena Kapoor | Nizhalgal Ravi | Anupam Kher,Punit Malhotra,0.0,1,5.0,3163.0,150.0
1070,1070,1070,1070,1070,1070,1070,1070,1070,1070,1070,tt2275802,Satyagraha,2013,30 Aug 2013,Drama,Prakash Jha | Anjum Rajabali,Kareena Kapoor | Amitabh Bachchan | Ajay Devgn | Arjun Rampal,Prakash Jha,0.0,2,6.0,4531.0,152.0
1071,1071,1071,1071,1071,1071,1071,1071,1071,1071,1071,tt2278422,Kamaal Dhamaal Malamaal,2012,28 Sep 2012,Comedy,,Asrani | Madhurima Banerjee | Shakti Kapoor | Pratima Kazmi,Priyadarshan,1.0,1,4.2,661.0,148.0
1072,1072,1072,1072,1072,1072,1072,1072,1072,1072,1072,tt2283894,Riyasat,2014,18 Jul 2014,Crime,,Rajesh Khanna | Aryeman Ramsay | Raza Murad | Aryan Vaid,Ashok Tyagi,0.0,1,6.5,39.0,80.0
1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,tt2292625,Chakravyuh,2012,24 Oct 2012,Drama | Thriller | War,Prakash Jha | Sagar Pandya | Anjum Rajabali,Arjun Rampal | Abhay Deol | Manoj Bajpayee | Esha Gupta,Prakash Jha,0.0,2,6.9,2815.0,152.0
1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,tt2294685,Jeena Hai Toh Thok Daal,2012,14 Sep 2012,Drama,Saurabh Choudhary (screenplay),Ravi Kishan | Manish Vatsalya | Yashpal Sharma | Rahul Kumar,Manish Vatsalya,0.0,1,6.0,22.0,123.0
1075,1075,1075,1075,1075,1075,1075,1075,1075,1075,1075,tt2301155,Shootout at Wadala,2013,03 May 2013,Action | Crime,Sanjay Bhatia (screenplay) | Abhijeet Deshpande (screenplay) | Sanjay Gupta (screenplay) | Sanjay Gupta (story) | Hussain Zaidi (story) | Milap Zaveri (dialogue),John Abraham | Kangana Ranaut | Anil Kapoor | Vineet Sharma,Sanjay Gupta,1.0,4,5.9,5563.0,155.0
1076,1076,1076,1076,1076,1076,1076,1076,1076,1076,1076,tt2306721,Second Marriage Dot Com,2012,20 Aug 2012,Drama,Gaurav Panjwani (story) | Dinkar Sharma (screenplay),Subhash Ahuja | Syna Anand | Raman Atre | Rajat Bhalla,Gaurav Panjwani,0.0,1,7.8,46.0,130.0
1077,1077,1077,1077,1077,1077,1077,1077,1077,1077,1077,tt2308773,Born to Hate... Destined to Love,2012,11 May 2012,Action | Drama | Romance,Habib Faisal,Arjun Kapoor | Parineeti Chopra | Gauhar Khan | Anil Rastogi,Habib Faisal,0.0,4,6.6,6026.0,120.0
1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,tt2308829,Milta Hai Chance by Chance,2011,05 Aug 2011,Comedy,,Divya Divedi | Sana Govil | Jawahar Jairath | Vishal Kaushik,Ramesh Modi,0.0,1,7.8,5.0,87.0
1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,tt2309764,Singham Returns,2014,15 Aug 2014,Action,Rohit Shetty (story) | Yunus Sajawal (screenplay) | Farhad (dialogue) | Sajid (dialogue),Kareena Kapoor | Ajay Devgn | Anupam Kher | Yo Yo Honey Singh,Rohit Shetty,1.0,7,5.7,6474.0,142.0
1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,tt2309987,Hate Story,2012,20 Apr 2012,Thriller,Vikram Bhatt | Rohit Malhotra (dialogue),Paoli Dam | Nikhil Dwivedi | Gulshan Devaiah | Saurabh Dubey,Vivek Agnihotri,0.0,4,5.3,3156.0,140.0
1081,1081,1081,1081,1081,1081,1081,1081,1081,1081,1081,tt2317103,Sons of Ram,2012,02 Nov 2012,Animation | Drama | Musical,Kushal Ruia (story) | Vivek Kumar (contributing writer) | Anant Pai (comic book) | Divya Chandel (additional dialogue) | Arnab Kanti Mishra (additional dialogue),Sunidhi Chauhan | Ettienne Couthino | Devansh Doshi | Saptharishi Ghosh,Kushal Ruia,0.0,1,6.7,63.0,85.0
1082,1082,1082,1082,1082,1082,1082,1082,1082,1082,1082,tt2317135,Tamanchey,2014,10 Oct 2014,Crime | Romance,,Nikhil Dwivedi | Richa Chadda | Mahesh Balraj | Kislaya Dwivedi,Suryaveer Singh Bhullar,0.0,1,4.6,263.0,113.0
1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,tt2317337,Vicky Donor,2012,20 Apr 2012,Comedy | Romance,Juhi Chaturvedi (dialogue) | Juhi Chaturvedi (screenplay) | Juhi Chaturvedi (story),Ayushmann Khurrana | Yami Gautam | Annu Kapoor | Dolly Ahluwalia,Shoojit Sircar,0.0,6,7.8,35086.0,126.0
1084,1084,1084,1084,1084,1084,1084,1084,1084,1084,1084,tt2318401,Bandook,2013,18 Jan 2013,Crime | Thriller,,Manisha Kelkar | Arshad Khan | Ashish Kotwal | Aditya Om,Aditya Om,0.0,1,6.1,113.0,132.0
1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,tt2319889,Jannat 2,2012,04 May 2012,Crime | Drama | Thriller,Kapil Chopra | Sanjay Masoom (dialogue),Mohammed Zeeshan Ayyub | Viren Basoya | Manish Chaudhary | Esha Gupta,Kunal Deshmukh,1.0,5,6.2,4667.0,150.0
1086,1086,1086,1086,1086,1086,1086,1086,1086,1086,1086,tt2321163,ABCD (Any Body Can Dance),2013,08 Feb 2013,Music | Western,Amit Aryan (dialogue) | Tushar Hiranandani (screenplay) | Mayur Puri (additional dialogue) | Remo (story) | Bhanu Pratap Singh (associate writer),Prabhudheva | Ganesh Acharya | Kay Kay Menon | Lauren Gottlieb,Remo,0.0,5,6.4,5667.0,160.0
1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,tt2321492,Krishna Aur Kans,2012,03 Aug 2012,Animation | Action | Adventure,Kamlesh Pandey (screenplay) | Dhrubo Banerjee (story) | Bhaskar Mani (story),Manoj Bajpayee | Harish Bhimani | Neetu Chaudhary | Juhi Chawla,Vikram Veturi,0.0,1,6.4,152.0,117.0
1088,1088,1088,1088,1088,1088,1088,1088,1088,1088,1088,tt2323964,Mere Dad Ki Maruti,2013,15 Mar 2013,Comedy,Ashima Chibber (screenplay) | Pooja Desai (screenplay) | Ishita Moitra (dialogue) | Neeraj Udhwani (screenplay) | Neeraj Udhwani (story),Saqib Saleem | Rhea Chakraborty | Ram Kapoor | Prabal Panjabi,Ashima Chibber,0.0,3,6.5,4178.0,101.0
1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,tt2327389,Life Ki Toh Lag Gayi,2012,20 Apr 2012,Comedy,Rakesh Mehta,Kay Kay Menon | Ranvir Shorey | Pradhuman Singh | Neha Bhasin,Rakesh Mehta,0.0,1,5.7,218.0,155.0
1090,1090,1090,1090,1090,1090,1090,1090,1090,1090,1090,tt2332705,Love Recipe,2012,05 May 2012,Comedy,Shyam Goel | M. Salim | Amol Shetge,Rani Agrawal | Frank M. Ahearn | Suzanne Bernert | Sudha Chandran,Amol Shetge,0.0,1,4.1,7.0,
1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,tt2337292,Chor chor super chor,2013,02 Aug 2013,Comedy | Drama | Thriller,Rajesh. K. (story) | Ani Thomas (screenplay) | Radhakrishnan Cherpu (screenplay) | Alok Chaturvedi (dialogue writer) | Rajesh. K.,Deepak Dobriyal | Priya Bhatija | Anshul Kataria | Paru Uma,Rajesh. K.,0.0,1,6.7,215.0,99.0
1092,1092,1092,1092,1092,1092,1092,1092,1092,1092,1092,tt2338151,PK,2014,19 Dec 2014,Comedy | Drama | Fantasy,Rajkumar Hirani | Abhijit Joshi | Sreerag Nambiar,Aamir Khan | Anushka Sharma | Sanjay Dutt | Boman Irani,Rajkumar Hirani,0.0,9,8.2,135868.0,153.0
1093,1093,1093,1093,1093,1093,1093,1093,1093,1093,1093,tt2339549,Maximum,2012,29 Jun 2012,Crime | Thriller,Kabeer Kaushik (screenplay),Mohan Agashe | Arya Babbar | Neha Dhupia | Rajendra Gupta,Kabeer Kaushik,0.0,1,5.0,184.0,110.0
1094,1094,1094,1094,1094,1094,1094,1094,1094,1094,1094,tt2341766,Nautanki Saala!,2013,12 Apr 2013,Comedy,Benoît Graffin (original story) | Pierre Salvadori (original story) | Nipun Dharmadhikari (screenplay) | Rohan Sippy (screenplay) | Charudutt Acharya (screenplay),Ayushmann Khurrana | Kunaal Roy Kapur | Pooja Salvi | Gaelyn Mendonca,Rohan Sippy,0.0,3,5.8,3780.0,119.0
1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,tt2343417,Chhodo Kal Ki Baatein,2012,12 Apr 2012,Drama,Pramod Joshi (dialogue) | Pramod Joshi (screenplay) | Raz Kazi (dialogue) | Raz Kazi (screenplay),Barkha Bisht | Balaji Iyer | Raghavendra Kadkol | Sachin Khedekar,Pramod Joshi,0.0,1,7.2,138.0,
